Event 138716909,-0.901384,,,,
Event 138716867,,,,,
Event 138716908,,,,,
Event 138716882,,,,,
Event 138716897,,,,,
Event 138716849,,,,,
Event 138716876,,,,,
Event 138716889,,,,,
Event 138716940,,,,,
Event 138716910,,,,,
Event 138716932,,,,,
Event 138716887,-1.13594,,,,
Event 138716948,,,,,
Event 138716917,1.50719,0.490954,,,
Event 138716945,,,,,
Event 138716915,,,,,
Event 138716942,,,,,
Event 138716944,,,,,
Event 138716954,,,,,
Event 138716956,,,,,
Event 138716943,,,,,
Event 138716981,,,,,
Event 138716998,1.14023,,,,
Event 138716974,,,,,
Event 138716996,0.407578,,,,
Event 138716966,,,,,
Event 138716990,,,,,
Event 138717006,,,,,
Event 138716989,,,,,
Event 138717011,,,,,
Event 138717029,,,,,
Event 138716941,,,,,
Event 138717005,,,,,
Event 138717010,,,,,
Event 138717024,,,,,
Event 138717039,3.09679,,,,
Event 138717043,-1.43555,,,,
Event 138717054,,,,,
Event 138717015,,,,,
Event 138717000,,,,,
Event 138717045,,,,,
Event 138717091,-1.57587,,,,
Event 138716976,,,,,
Event 138717065,,,,,
Event 138717079,,,,,
Event 138717046,,,,,
Event 138717052,,,,,
Event 138717090,2.08271,,,,
Event 138717092,2.95293,,,,
Event 138717075,,,,,
Event 138717053,,,,,
Event 138717119,1.44339,,,,
Event 138717100,,,,,
Event 138717098,-2.40994,,,,
Event 138717127,,,,,
Event 138717021,1.43703,,,,
Event 138717125,,,,,
Event 138717149,,,,,
Event 138717136,,,,,
Event 138717132,,,,,
Event 138717147,,,,,
